SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET4409,MGI_MP:0008642__DECREASED_CIRCULATING_INTERLEUKIN-1_BETA_LEVEL,0.2997002997003,0.602477879263594,0.0697792517076235,0.350279409854512,1.33912187823179,6,PYCARD|CASP1|NLRP3
MOSET7271,MATHYS_2019_OLI5_DE_SUBTYPE_CLUSTERS,0.2997002997003,0.602477879263594,0.0697792517076235,0.20510438689128,1.24539211390178,33,OMG|KANK1
MOSET103,DOYLE_DRD2_MEDIUM_SPINY_NEURONS,0.300699300699301,0.6034086234621,0.0696133438850965,0.218949893390192,1.26035539714886,25,SRC|USF1|FRAT2|ERCC4|PUM1|ASH1L|NUP153|BCL9L|SATB2|MAPK8IP3|NUP155|AKT2|PLXNB2|PEG3|RAPGEFL1
MOSET1757,MGI_MP:0000662__ABNORMAL_BRANCHING_OF_THE_MAMMARY_DUCTAL_TREE,0.300699300699301,0.6034086234621,0.0696133438850965,0.216337559282368,1.26603379622865,27,WNT1|CITED1|HOXA9
MOSET2177,MGI_MP:0001324__ABNORMAL_EYE_PIGMENTATION,0.300699300699301,0.6034086234621,0.0696133438850965,0.23518202418053,1.27301258839163,19,ELANE|EDNRB
MOSET234,HPRD_IL5_SIGNALING_PATHWAY,0.300699300699301,0.6034086234621,0.0696133438850965,0.182332189808145,1.23662704488317,61,SYK|PIK3CG|LYN|PTPN6|MEF2B|HCLS1|BTK|SHC1|RACK1|JUN|HCK|VAV1
MOSET3010,MGI_MP:0004919__ABNORMAL_POSITIVE_T_CELL_SELECTION,0.301698301698302,0.603798867798868,0.0694481442003175,0.234541949460139,1.26954793934199,19,TAPBP|RAG2|SLA|RASGRP1|PPP3R1|BCL11B|MAPK1|ELK4|CD8A|HIVEP2|H2-DMA|SIT1
MOSET3448,MGI_MP:0000704__ABNORMAL_THYMUS_DEVELOPMENT,0.301698301698302,0.603798867798868,0.0694481442003175,0.271516593961608,1.32780044725267,13,FOXN1|PDGFRA|JMJD6|TBX1|ZEB1|GNB1L
MOSET5176,MGI_MP:0002028__HEPATOMA,0.301698301698302,0.603798867798868,0.0694481442003175,0.308573350998157,1.30664029083773,8,AHR
MOSET5654,MGI_MP:0000441__INCREASED_SKULL_WIDTH,0.301698301698302,0.603798867798868,0.0694481442003175,0.363423520145883,1.34112560268796,5,ROR2|FGFR3|ARSB
MOSET6454,MGI_MP:0004444__SMALL_SUPRAOCCIPITAL_BONE,0.301698301698302,0.603798867798868,0.0694481442003175,0.362434762903571,1.33747683594888,5,BMPER|MSX2
MOSET699,GAD_SKIN_AND_CONNECTIVE_TISSUE_DISEASES_SKIN_DISEASES,0.301698301698302,0.603798867798868,0.0694481442003175,0.363455369520578,1.34124313501447,5,ABCC6|AGER|APOA1
MOSET1727,MGI_MP:0002398__ABNORMAL_BONE_MARROW_CELL_MORPHOLOGY/DEVELOPMENT,0.303696303696304,0.606988218173305,0.069119845655101,0.216986441289665,1.27342188442598,28,SIPA1|DOK1|GADD45B|SPI1|GJA1|ITGB2
MOSET1984,MGI_MP:0005300__ABNORMAL_CORNEAL_STROMA_MORPHOLOGY,0.303696303696304,0.606988218173305,0.069119845655101,0.254371567473802,1.29528697559063,15,DPT|PLG|LUM|ALDH1A1|CHST5|GRIP1
