SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET1642,MGI_MP:0002182__ABNORMAL_ASTROCYTE_MORPHOLOGY,0.146853146853147,0.960047157453497,0.110122263835536,-0.318885435125131,-1.49693384565063,33,SNTA1|ESR2|MT3|NCDN|PLP1|HTRA2|PSAP|SERPINE2|HES1|SLC4A3|KCNJ10|APP|SUMF1|ABCD1|EMX1
MOSET4595,MGI_MP:0004567__DECREASED_MYOCARDIAL_FIBER_NUMBER,0.146853146853147,0.960047157453497,0.110122263835536,-0.444960488769381,-1.67335571284522,11,SCN5A|CALR|CLU|TMEM38A
MOSET6758,FIETZ_hOSVZ>hVZ+hISVZ+hCP+mVZ+mSVZ+mCP,0.146853146853147,0.960047157453497,0.110122263835536,-0.385592674148925,-1.57931360594626,16,OLIG1|SOX10|FKBP11|NIPSNAP1|LIMS2|PRSS12
MOSET296,"GAD_MUSCULOSKELETAL_DISEASES_OSTEOPOROSIS,_POSTMENOPAUSAL",0.147852147852148,0.962417783077754,0.109684061970549,-0.319284567416509,-1.48748419406217,32,CYP19A1|FLT3|ESR2|CALCA|NPPB|IL10|BGLAP|NOS3|CALCR|DBP|CAT|IL6|AR
MOSET5725,MGI_MP:0005590__INCREASED_VASODILATION,0.147852147852148,0.962417783077754,0.109684061970549,-0.444234103986188,-1.67062400934039,11,NOS3|BCAR1|POMT1|GJA4
MOSET6283,MGI_MP:0002064__SEIZURES,0.147852147852148,0.962417783077754,0.109684061970549,-0.256779678877167,-1.35949411443544,88,CHRNA4|ALPL|ATOX1|SCN5A|AP3M2|SV2A|SLC7A10|SLC37A4|FOXA2|NCDN|PLP1|GABBR1|SPTB|GBA|HTRA2|PSAP|COL2A1|SOD2|TEF|AMPH|GAL|CACNA2D2|HELT|GRM7|PPT1|PDXP|GABRG2|PDGFRA|SUMF1|PITPNA|GLRA1|HTR2C|BCKDHA|CDK5R1|HTT|DSCAM|SPTA1|PSD|CTNNB1|DGKD|ATCAY|ATRN|BAK1
MOSET189,STANFORD_OPTIC_NERVE_SW,0.14985014985015,0.963149350649351,0.108820126769161,-0.29843594657141,-1.44542168139609,43,FGF1|LGI3|VTI1A|PAQR6|APLP1|IER3IP1|TPPP|QDPR|GMFB|LYSMD2|NKAIN2|COBL|FAM219A|STMN4|HMGCR|PMP2
MOSET1979,MGI_MP:0001312__ABNORMAL_CORNEA_MORPHOLOGY,0.152847152847153,0.963149350649351,0.107554375265169,-0.32546071881149,-1.50071665486095,29,EGFR|FOXE3|GALNS|EDA|FIGN|ARSB|BMP4|SERPINC1|CSTB|PYGO2|OGN|CHST5
MOSET224,HPRD_ALPHA6BETA4INTEGRIN_SIGNALING_PATHWAY,0.152847152847153,0.963149350649351,0.107554375265169,-0.264741288797182,-1.38173419194653,75,EGFR|LAMB3|ITGB4|HRAS|PRKCD|RTKN|YWHAB|YWHAQ|NTN1|PAK1|EIF6|LAMC2|MAPK1|MTOR|MET|YWHAH|MST1R|PRKCA|YWHAZ|PIK3CB|CD151|SRC|PIK3CD|AR|SMAD3|LAMB2|SFN|MAPK14|IRS2|BAD|CLCA2|ERBB2|PLEC|RHOA|EIF4E|YWHAE
MOSET2929,MGI_MP:0002907__ABNORMAL_PARTURITION,0.150849150849151,0.963149350649351,0.108394255853397,-0.407835052023316,-1.60758175094445,13,DLL3|KCNN3|PTGFR|OXT|PTGS1|HPGD|CENPB
MOSET3100,MGI_MP:0003936__ABNORMAL_REPRODUCTIVE_SYSTEM_DEVELOPMENT,0.151848151848152,0.963149350649351,0.107972360317345,-0.550849200461707,-1.77297183035744,6,FGF10
MOSET3264,MGI_MP:0003081__ABNORMAL_SOLEUS_MORPHOLOGY,0.150849150849151,0.963149350649351,0.108394255853397,-0.488635637675636,-1.68708183918828,8,ITGA7|LARGE1
MOSET3478,MGI_MP:0001968__ABNORMAL_TOUCH/_NOCICEPTION,0.14985014985015,0.963149350649351,0.108820126769161,-0.442802922936725,-1.66524178991714,11,PDYN|OPRL1|SLC12A5
MOSET4439,MGI_MP:0008554__DECREASED_CIRCULATING_TUMOR_NECROSIS_FACTOR_LEVEL,0.14985014985015,0.963149350649351,0.108820126769161,-0.441087897689453,-1.65879212221039,11,MIF|CASP1|PARP1|PRKCE
MOSET4585,MGI_MP:0006041__DECREASED_MITOCHONDRIAL_OXIDATION,0.152847152847153,0.963149350649351,0.107554375265169,-0.549154141389018,-1.76751608678161,6,CISD1|ALDH2|COX17|PRKN
