SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET139,POLYPHEN_HUMAN-SPECIFIC_PROBABLY_DAMAGING,0.936063936063936,1,0.0119234526278759,0.0895616316699085,0.664221123764984,387,TMPRSS5|CD6|IRX6|HAL|PRC1|DTL|ESCO2|CCDC27|ADGRV1|KNL1|LTBP1|BRCA1|BUB1|STIL|ODF2L|EPS15|ANKLE1|SFSWAP|BMT2|DZIP1|ASPM|RYK|TBATA|INSM1|PTCH1|TMEM251|DUSP11|NECTIN3|GSE1|FCRL5|ADRB1|NEU4|HSPA4L|CEP192|ARMH4|WDR90|CORO2A|ISM2|TTC12|CAMTA2|C2CD4A|TRIM10|SHROOM3|HDAC2|SERPINB11|MYO3B|CDC25C|USP37|AFAP1L2|MRPS2|TOGARAM1|TRIM33|NCAPH|CRNKL1|IGSF9|ZP1|SPOCK1|PDXDC1|SPECC1L|GALNT9|NUP160|ZNRF4|PRPS1L1|CYP2W1|DMBT1|DAAM2|DYRK4|KIF26A|TMPRSS4|MFN1|SPTBN5|ARCN1|ASPH|GYPA|UBAP1|ANKMY1|WDR17|VPS29|KMT5B|TOP3B|PLEC|SOX6|CEP126|MYO18B|MAP4|FBF1|CTCFL|NEDD1|NR1H4|PPP1R12C|KIF26B|DNAJB12|SHANK2|DHX33|STK35|FLG|SARM1|PAFAH1B2|BBX|GALE|KLK4|NCAM2|MUC3A|PACS2|SEC13|GNE|LRFN4|SLF2|ARHGEF1|SLC39A8|ST6GAL2|KCNV2|TMEM44|ACSF2|RDM1|SNAPC4|COBL|SNX25|MFF
MOSET1391,"GAD_DISORDERS_OF_ENVIRONMENTAL_ORIGIN_PSYCHOSES,_SUBSTANCE-INDUCED",0.4995004995005,1,0.0456790414930062,0.277894442111158,0.924032862607443,5,DRD2|SNCA
MOSET1392,"GAD_ENDOCRINE_SYSTEM_DISEASES_PUBERTY,_PRECOCIOUS",0.827172827172827,1,0.0208547494438027,0.0939614541042513,0.312433277726295,5,IRS1
MOSET14,FOSTER_ENDOPLASMIC_RETICULUM_PROTEINS,0.994005994005994,1,0.00354273909070668,0.0240715542483611,0.161974776549345,119,XK|ACSL1|RAB10|MYO1B|ATP2A2|ETF1|RDX|GPD1|EIF4G1|SCARB1|RAB14|ALDOB|VAPA|RAB21|METTL7B|CAPRIN1|H6PD|ACTR3|RAB35|EEF2|GLUL|HSD17B7|HSD17B12|GNA11|ANXA6|ACSL5|HSD11B1|SLC38A3|HPX|CYP2E1|CANX|CAPZA2|ENTPD5|ARPC3|RPL6|TMED7|CAPZA1|SLC2A2|FMO5|RAB4B|RHOA|DHRS1|LASP1|PRDX1|NPM1|PON1|PCYOX1|NSDHL|CALU|FIS1|ELOVL2|PTBP1|CYP7B1|CRYZ|TMED2|EEF1A2|FGB|EBP|EHD1|SEC61B
MOSET1406,"GAD_RESPIRATORY_TRACT_DISEASES_RESPIRATORY_DISTRESS_SYNDROME,_ADULT",0.217782217782218,1,0.0865399737444125,0.474665620360147,1.57832099350617,5,CMA1|ACE|SFTPB|MYLK
MOSET1414,GAD_EYE_DISEASES_RETINAL_DEGENERATION,0.174825174825175,1,0.0992333343771191,0.450654885565297,1.67147916678622,7,GUCA1A|ABCA4|COL2A1|AIPL1
MOSET1415,GAD_EYE_DISEASES_RETINAL_DISEASES,0.617382617382617,1,0.0359208664409425,0.194087718615766,0.719871432855716,7,ABCA4|RDH5|ACE|APOB
MOSET1426,GAD_RESPIRATORY_TRACT_DISEASES_RHINITIS,0.168831168831169,1,0.101350743797099,0.481663492408034,1.70619248768263,6,TNF|SCGB1A1|TGFB1|IFNG
MOSET1427,"GAD_RESPIRATORY_TRACT_DISEASES_RHINITIS,_ALLERGIC,_SEASONAL",0.0699300699300699,1,0.166933848713193,0.463389333516549,2.05253498692042,12,CCL24|IL6|ADAM33|CD14|MS4A2|LTC4S
MOSET143,HUMAN_PSEUDOGENES,0.0639360639360639,1,0.175204047558551,0.349072402574774,1.8582958101144,25,IQCA1L|TPSB2|NPY6R|NEURL3|ADAM5|IGHV1-68|OVCH2|GLYCAM1|CASP12|TRBV30|SEC22B
